Name/Alias,Systematic Name
PAS7,['YDR142C']
PAS8,['YNL329C']
PAS9,['YNL214W']
PAT2,['YPL147W']
PAU1,['YJL223C']
PAU10,['YDR542W']
PAU11,['YGL261C']
PAU12,['YGR294W']
PAU13,['YHL046C']
PAU14,['YIL176C']
PAU15,['YIR041W']
PAU16,['YKL224C']
PAU17,['YLL025W']
PAU18,['YLL064C']
PAU19,['YMR325W']
PAU2,['YEL049W']
PAU20,['YOL161C']
PAU21,['YOR394W']
PAU22,['YPL282C']
PAU23,['YLR037C']
PAU24,['YBR301W']
PAU3,['YCR104W']
PAU4,['YLR461W']
PAU5,['YFL020C']
PAU6,['YNR076W']
PAU7,['YAR020C']
PAU8,['YAL068C']
PAU9,['YBL108C-A']
PAY2,['YBR295W']
PBA1,['YLR199C']
PBA2,['YKL206C']
PBA3,['YLR021W']
PBA4,['YPL144W']
PBF1,['YBL054W']
PBF2,['YER088C']
PBI1,['YPL272C']
PBI2,['YNL015W']
PBN1,['YCL052C']
PBP1,['YGR178C']
PBP2,['YBR233W']
PBP4,['YDL053C']
PBS2,['YJL128C']
PBY1,['YBR094W']
PCC1,['YKR095W-A']
PCC2,['YJL184W']
PCD1,['YLR151C']
PCF1,['YGR047C']
PCF11,['YDR228C']
PCF4,['YGR246C']
PCH1,['YDR440W']
PCH2,['YBR186W']
PCI8,['YIL071C']
PCK1,['YKR097W']
PCL1,['YNL289W']
PCL10,['YGL134W']
PCL2,['YDL127W']
PCL5,['YHR071W']
PCL6,['YER059W']
PCL7,['YIL050W']
PCL8,['YPL219W']
PCL9,['YDL179W']
PCM1,['YEL058W']
PCNA,['YBR088C']
PCP1,['YGR101W']
PCS1,['YOR259C']
PCS60,['YBR222C']
PCT1,['YGR202C']
PDA1,['YER178W']
PDA2,['YNL071W']
PDB1,['YBR221C']
PDC1,['YLR044C']
PDC2,['YDR081C']
PDC5,['YLR134W']
PDC6,['YGR087C']
PDE1,['YGL248W']
PDE2,['YOR360C']
PDH1,['YPR002W']
PDI1,['YCL043C']
PDL32,['YMR087W']
PDP3,['YLR455W']
PDR1,['YGL013C']
PDR10,['YOR328W']
PDR11,['YIL013C']
PDR12,['YPL058C']
PDR13,['YHR064C']
PDR15,['YDR406W']
PDR16,['YNL231C']
PDR17,['YNL264C']
PDR18,['YNR070W']
PDR2,['YOR162C']
PDR3,['YBL005W']
PDR4,['YML007W']
PDR5,['YOR153W']
PDR6,['YGL016W']
PDR8,['YLR266C']
PDS1,['YDR113C']
PDS2,['YOR207C']
PDS3,['YDL003W']
PDS5,['YMR076C']
PDX1,['YGR193C']
PDX3,['YBR035C']
PEA1,['YLL021W']
PEA2,['YER149C']
PEB1,['YDR142C']
PEF1,['YGR058W']
PEL1,['YCL004W']
PEM1,['YGR157W']
PEM2,['YJR073C']
PEP1,['YBL017C']
PEP10,['YOR069W']
PEP11,['YHR012W']
PEP12,['YOR036W']
PEP14,['YLR396C']
PEP15,['YLR240W']
PEP21,['YOR132W']
PEP3,['YLR148W']
PEP4,['YPL154C']
PEP5,['YMR231W']
PEP6,['YDR495C']
PEP7,['YDR323C']
PEP8,['YJL053W']
PER1,['YCR044C']
PER17,['YFL025C']
PER33,['YLR064W']
PER9,['YEL031W']
PES4,['YFR023W']
PET-TS2858,['YMR150C']
PET10,['YKR046C']
PET100,['YDR079W']
PET111,['YMR257C']
PET112,['YBL080C']
PET117,['YER058W']
PET122,['YER153C']
PET123,['YOR158W']
PET127,['YOR017W']
PET130,['YJL023C']
PET1402,['YER154W']
PET157,['YIR021W']
PET161,['YBR037C']
PET18,['YCR020C']
PET191,['YJR034W']
PET20,['YPL159C']
PET3027,['YMR060C']
PET309,['YLR067C']
PET494,['YNR045W']
PET53,['YMR023C']
PET54,['YGR222W']
PET56,['YOR201C']
PET8,['YNL003C']
PET9,['YBL030C']
PEX1,['YKL197C']
PEX10,['YDR265W']
PEX11,['YOL147C']
PEX12,['YMR026C']
PEX13,['YLR191W']
PEX14,['YGL153W']
PEX15,['YOL044W']
PEX17,['YNL214W']
PEX18,['YHR160C']
PEX19,['YDL065C']
PEX2,['YJL210W']
PEX21,['YGR239C']
PEX22,['YAL055W']
PEX25,['YPL112C']
PEX27,['YOR193W']
PEX28,['YHR150W']
PEX29,['YDR479C']
PEX3,['YDR329C']
PEX30,['YLR324W']
PEX31,['YGR004W']
PEX32,['YBR168W']
PEX34,['YCL056C']
PEX35,['YGR168C']
PEX4,['YGR133W']
PEX5,['YDR244W']
PEX6,['YNL329C']
PEX7,['YDR142C']
PEX8,['YGR077C']
PEX9,['YMR018W']
PFA1,['YNL224C']
PFA3,['YNL326C']
PFA4,['YOL003C']
PFA5,['YDR459C']
PFD1,['YJL179W']
PFD2,['YEL003W']
PFD3,['YGR078C']
PFD4,['YNL153C']
PFD5,['YML094W']
PFD6,['YLR200W']
PFF1,['YBR074W']
PFK1,['YGR240C']
PFK26,['YIL107C']
PFK27,['YOL136C']
PFK3,['YDR074W']
PFS1,['YHR185C']
PFS2,['YNL317W']
PFU1,['YDR306C']
PFY1,['YOR122C']
PGA1,['YNL158W']
PGA2,['YNL149C']
PGA3,['YML125C']
PGC1,['YPL206C']
PGD1,['YGL025C']
PGI1,['YBR196C']
PGK1,['YCR012W']
PGL1,['YJR153W']
PGM1,['YKL127W']
PGM2,['YMR105C']
PGM3,['YMR278W']
PGS1,['YCL004W']
PGU1,['YJR153W']
PHA2,['YNL316C']
PHB1,['YGR132C']
PHB2,['YGR231C']
PHD1,['YKL043W']
PHD2,['YOL116W']
PHM1,['YFL004W']
PHM2,['YPL019C']
PHM3,['YJL012C']
PHM4,['YER072W']
PHM5,['YDR452W']
PHM6,['YDR281C']
PHM7,['YOL084W']
PHM8,['YER037W']
PHO1,['Q0085']
PHO10,['YHR215W']
PHO11,['YAR071W']
PHO12,['YHR215W']
PHO13,['YDL236W']
PHO2,['YDL106C']
PHO23,['YNL097C']
PHO3,['YBR092C']
PHO36,['YOL002C']
PHO4,['YFR034C']
PHO5,['YBR093C']
PHO6,['YBR240C']
PHO8,['YDR481C']
PHO80,['YOL001W']
PHO81,['YGR233C']
PHO84,['YML123C']
PHO85,['YPL031C']
PHO86,['YJL117W']
PHO87,['YCR037C']
PHO88,['YBR106W']
PHO89,['YBR296C']
PHO9,['YPL154C']
PHO90,['YJL198W']
PHO91,['YNR013C']
PHO92,['YDR374C']
PHR1,['YOR386W']
PHS1,['YJL097W']
PIB1,['YDR313C']
PIB2,['YGL023C']
PIC2,['YER053C']
PIE1,['YDR499W']
PIF1,['YML061C']
PIG1,['YLR273C']
PIG2,['YIL045W']
PIH1,['YHR034C']
PIK1,['YNL267W']
PIK120,['YNL267W']
PIK41,['YNL267W']
PIL1,['YGR086C']
PIM1,['YBL022C']
PIN1,['YJR017C']
PIN2,['YOR104W']
PIN3,['YPR154W']
PIN4,['YBL051C']
PIO1,['YEL031W']
PIO2,['YJR117W']
PIP1,['YER032W']
PIP2,['YOR363C']
PIP3,['YLR288C']
PIR1,['YKL164C']
PIR2,['YJL159W']
PIR3,['YKL163W']
PIR4,['YJL158C']
PIR5,['YJL160C']
PIS1,['YPR113W']
PIT1,['YMR079W']
PKA1,['YJL164C']
PKA2,['YPL203W']
PKA3,['YPL203W']
PKC1,['YBL105C']
PKH1,['YDR490C']
PKH2,['YOL100W']
PKH3,['YDR466W']
PKP1,['YIL042C']
PKP2,['YGL059W']
PKR1,['YMR123W']
PKX2,['YMR001C']
PLB1,['YMR008C']
PLB2,['YMR006C']
PLB3,['YOL011W']
PLC1,['YPL268W']
PLC2,['YML063W']
PLD1,['YKR031C']
PLM2,['YDR501W']
PLN1,['YKR046C']
PLO1,['YPR179C']
PLO2,['YDR295C']
PLP1,['YDR183W']
PLP2,['YOR281C']
PMA1,['YGL008C']
PMA2,['YPL036W']
PMC1,['YGL006W']
PMD1,['YER132C']
PMH1,['YJR013W']
PMI,['YER003C']
PMI40,['YER003C']
PML1,['YLR016C']
PML39,['YML107C']
PMP1,['YCR024C-A']
PMP2,['YEL017C-A']
PMP24,['YOL147C']
PMP27,['YOL147C']
PMP3,['YDR276C']
PMR1,['YGL167C']
PMR2,['YDR040C']
PMS1,['YNL082W']
PMS2,['YMR167W']
PMS3,['YDR097C']
PMS5,['YOL090W']
PMS6,['YDR097C']
PMT1,['YDL095W']
PMT2,['YAL023C']
PMT3,['YOR321W']
PMT4,['YJR143C']
PMT5,['YDL093W']
PMT6,['YGR199W']
PMT7,['YDR307W']
PMU1,['YKL128C']
PNC1,['YGL037C']
PNG1,['YPL096W']
PNM2,['YDR172W']
PNO1,['YOR145C']
PNP1,['YLR209C']
PNS1,['YOR161C']
PNT1,['YOR266W']
POA1,['YBR022W']
POB1,['YPR135W']
POB3,['YML069W']
POC1,['YLR199C']
POC2,['YKL206C']
POC3,['YLR021W']
POC4,['YPL144W']
POG1,['YIL122W']
POL1,['YNL102W']
POL12,['YBL035C']
POL2,['YNL262W']
POL3,['YDL102W']
POL30,['YBR088C']
POL31,['YJR006W']
POL32,['YJR043C']
POL4,['YCR014C']
POL5,['YEL055C']
POLX,['YCR014C']
POM152,['YMR129W']
POM33,['YLL023C']
POM34,['YLR018C']
POP1,['YNL221C']
POP2,['YNR052C']
POP3,['YNL282W']
POP4,['YBR257W']
POP5,['YAL033W']
POP6,['YGR030C']
POP7,['YBR167C']
POP8,['YBL018C']
POR1,['YNL055C']
POR2,['YIL114C']
POS10,['YNL241C']
POS18,['YJL121C']
POS5,['YPL188W']
POS9,['YHR206W']
POX1,['YGL205W']
POX2,['YKR009C']
POX3,['YIL160C']
PP1,['YER133W']
PPA2,['YMR267W']
PPC1,['YKR097W']
PPD1,['YBR140C']
PPE1,['YHR075C']
PPF1,['YLL021W']
PPF2,['YER149C']
PPF3,['YNL271C']
PPG1,['YNR032W']
PPH1,['YDL047W']
PPH2,['YDL188C']
PPH21,['YDL134C']
PPH22,['YDL188C']
PPH3,['YDR075W']
PPM1,['YDR435C']
PPM2,['YOL141W']
PPN1,['YDR452W']
PPN2,['YNL217W']
PPP1,['YOR090C']
PPP2,['YCR079W']
PPQ1,['YPL179W']
PPR1,['YLR014C']
PPR2,['YGL043W']
PPS1,['YBR276C']
PPT1,['YGR123C']
PPT2,['YPL148C']
PPX1,['YHR201C']
PPZ1,['YML016C']
PPZ2,['YDR436W']
PRA1,['YPL154C']
PRB1,['YEL060C']
PRC1,['YMR297W']
PRC2,['YGL011C']
PRD1,['YCL057W']
PRE1,['YER012W']
PRE10,['YOR362C']
PRE2,['YPR103W']
PRE3,['YJL001W']
PRE4,['YFR050C']
PRE5,['YMR314W']
PRE6,['YOL038W']
PRE7,['YBL041W']
PRE8,['YML092C']
PRE9,['YGR135W']
PRF1,['YOR122C']
PRG1,['YPR103W']
PRI1,['YIR008C']
PRI2,['YKL045W']
PRK1,['YIL095W']
PRM1,['YNL279W']
PRM10,['YJL108C']
PRM15,['YMR278W']
PRM2,['YIL037C']
PRM3,['YPL192C']
PRM4,['YPL156C']
PRM5,['YIL117C']
PRM6,['YML047C']
PRM7,['YDL039C']
PRM8,['YGL053W']
PRM9,['YAR031W']
PRO1,['YDR300C']
PRO2,['YOR323C']
PRO3,['YER023W']
PRP1,['YKL181W']
PRP11,['YDL043C']
PRP12,['YMR302C']
PRP16,['YKR086W']
PRP17,['YDR364C']
PRP18,['YGR006W']
PRP19,['YLL036C']
PRP2,['YNR011C']
PRP20,['YGL097W']
PRP21,['YJL203W']
PRP22,['YER013W']
PRP23,['YKR086W']
PRP24,['YMR268C']
PRP26,['YKL149C']
PRP28,['YDR243C']
PRP3,['YDR473C']
PRP31,['YGR091W']
PRP38,['YGR075C']
PRP39,['YML046W']
PRP4,['YPR178W']
PRP40,['YKL012W']
PRP42,['YDR235W']
PRP43,['YGL120C']
PRP44,['YER172C']
PRP45,['YAL032C']
PRP46,['YPL151C']
PRP5,['YBR237W']
PRP6,['YBR055C']
PRP8,['YHR165C']
PRP9,['YDL030W']
PRR1,['YKL116C']
PRR2,['YDL214C']
PRS1,['YKL181W']
PRS2,['YER099C']
PRS4,['YBL068W']
PRS5,['YOL061W']
PRT1,['YOR361C']
PRX1,['YBL064C']
PRY1,['YJL079C']
PRY2,['YKR013W']
PRY3,['YJL078C']
PSA1,['YDL055C']
PSD1,['YNL169C']
PSD2,['YGR170W']
PSE1,['YMR308C']
PSF1,['YDR013W']
PSF2,['YJL072C']
PSF3,['YOL146W']
PSG1,['YKL077W']
PSH1,['YOL054W']
PSI1,['YBR042C']
PSK1,['YAL017W']
PSK2,['YOL045W']
PSL1,['YER008C']
PSL10,['YDR126W']
PSL7,['YHR107C']
PSL8,['YLR182W']
PSL9,['YJR076C']
PSM1,['YJR153W']
PSO1,['YPL167C']
PSO10,['YEL019C']
PSO2,['YMR137C']
PSO3,['YGR180C']
PSO4,['YLL036C']
PSO5,['YBR114W']
PSO6,['YLR056W']
PSO7,['YPL132W']
PSO8,['YGL058W']
PSO9,['YLR288C']
PSP1,['YDR505C']
PSP2,['YML017W']
PSR1,['YLL010C']
PSR2,['YLR019W']
PSS1,['YER026C']
PST1,['YDR055W']
PST2,['YDR032C']
PSTB2,['YNL264C']
PSU1,['YNL118C']
PSY1,['YKL076C']
PSY2,['YNL201C']
PSY3,['YLR376C']
PSY4,['YBL046W']
PTA1,['YAL043C']
PTC1,['YDL006W']
PTC2,['YER089C']
PTC3,['YBL056W']
PTC4,['YBR125C']
PTC5,['YOR090C']
PTC6,['YCR079W']
PTC7,['YHR076W']
PTE1,['YJR019C']
PTF1,['YJR017C']
PTH,['YHR189W']
PTH2,['YBL057C']
PTH4,['YOL114C']
PTI1,['YGR156W']
PTK1,['YKL198C']
PTK2,['YJR059W']
PTL1,['YOR254C']
PTM1,['YKL039W']
PTP,['YJR077C']
PTP1,['YDL230W']
PTP2,['YOR208W']
PTP3,['YER075C']
PTR1,['YGR184C']
PTR2,['YKR093W']
PTR3,['YFR029W']
PTR69,['YPL184C']
PUB1,['YNL016W']
PUB2,['YPL220W']
PUF1,['YJR091C']
PUF2,['YPR042C']
PUF3,['YLL013C']
PUF4,['YGL014W']
PUF5,['YGL178W']
PUF6,['YDR496C']
PUG1,['YER185W']
PUL3,['YNR062C']
PUL4,['YNR063W']
PUN1,['YLR414C']
PUP1,['YOR157C']
PUP2,['YGR253C']
PUP3,['YER094C']
PUS1,['YPL212C']
PUS2,['YGL063W']
PUS3,['YFL001W']
PUS4,['YNL292W']
PUS5,['YLR165C']
PUS6,['YGR169C']
PUS7,['YOR243C']
PUS8,['YOL066C']
PUS9,['YDL036C']
PUT1,['YLR142W']
PUT2,['YHR037W']
PUT3,['YKL015W']
PUT4,['YOR348C']
PUT6,['YFL046W']
PUT7,['YLR283W']
PWP1,['YLR196W']
PWP2,['YCR057C']
PXA1,['YPL147W']
PXA2,['YKL188C']
PXL1,['YKR090W']
PXP1,['YEL020C']
PXP2,['YJR111C']
PXR1,['YGR280C']
PYC1,['YGL062W']
PYC2,['YBR218C']
PYK1,['YAL038W']
PYK2,['YOR347C']
PYP1,['YNL010W']
PYR5,['YML106W']
PYT1,['YBR192W']
PZF1,['YPR186C']
PZF240,['YDR028C']
PinX1,['YGR280C']
QCR1,['YBL045C']
QCR10,['YHR001W-A']
QCR2,['YPR191W']
QCR6,['YFR033C']
QCR7,['YDR529C']
QCR8,['YJL166W']
QCR9,['YGR183C']
QDR1,['YIL120W']
QDR2,['YIL121W']
QDR3,['YBR043C']
QDS1,['YNL238W']
QNQ1,['YLR312C']
QNS1,['YHR074W']
QPT1,['YFR047C']
QRI1,['YDL103C']
QRI2,['YDL105W']
QRI5,['YLR204W']
QRI7,['YDL104C']
QRI8,['YMR022W']
QRS1,['YMR293C']
QSR1,['YLR075W']
RAA1,['YDR160W']
RAA2,['YFR029W']
RAA3,['YJL156C']
RACK1,['YMR116C']
RAD1,['YPL022W']
RAD10,['YML095C']
RAD12,['YPL022W']
RAD14,['YMR201C']
RAD16,['YBR114W']
RAD17,['YOR368W']
RAD18,['YCR066W']
RAD2,['YGR258C']
RAD23,['YEL037C']
RAD24,['YER173W']
RAD25,['YIL143C']
RAD26,['YJR035W']
RAD27,['YKL113C']
RAD28,['YDR030C']
RAD3,['YER171W']
RAD30,['YDR419W']
RAD31,['YBR136W']
RAD33,['YML011C']
RAD34,['YDR314C']
RAD4,['YER162C']
RAD5,['YLR032W']
RAD50,['YNL250W']
RAD51,['YER095W']
RAD52,['YML032C']
RAD53,['YPL153C']
RAD54,['YGL163C']
RAD55,['YDR076W']
RAD56,['YPR131C']
RAD57,['YDR004W']
RAD58,['YMR224C']
RAD59,['YDL059C']
RAD6,['YGL058W']
RAD61,['YDR014W']
RAD7,['YJR052W']
RAD9,['YDR217C']
RADH,['YJL092W']
RADH1,['YJL092W']
RAE1,['YER107C']
RAF1,['R0030W']
RAF60,['YBR095C']
RAG1,['YHR092C']
RAI1,['YGL246C']
RAM1,['YDL090C']
RAM2,['YKL019W']
RAP1,['YNL216W']
RAP74,['YGR186W']
RAR1,['YMR208W']
RAR3,['YOL051W']
RAR5,['YGL173C']
RAS1,['YOR101W']
RAS2,['YNL098C']
RAT1,['YOR048C']
RAT10,['YGL092W']
RAT2,['YKL057C']
RAT3,['YKR082W']
RAT7,['YIL115C']
RAT8,['YOR046C']
RAT9,['YJR042W']
RAV1,['YJR033C']
RAV2,['YDR202C']
RAX1,['YOR301W']
RAX2,['YLR084C']
RBA50,['YDR527W']
RBD1,['YGR101W']
RBD2,['YPL246C']
RBF108,['YIL137C']
RBF17,['YOR252W']
RBF18,['YKL056C']
RBF20,['YER007C-A']
RBF22,['YJR014W']
RBF46,['YOR091W']
RBF64,['YDR117C']
RBF7,['YLR262C-A']
RBF9,['YLR327C']
RBG1,['YAL036C']
RBG2,['YGR173W']
RBH1,['YJL181W']
RBH2,['YJR030C']
RBK1,['YCR036W']
RBL2,['YOR265W']
RBL3,['YPR163C']
RBP29,['YIR001C']
RBR-type E3 ubiquitin transferase,['YML068W']
RBS1,['YDL189W']
RBX1,['YOL133W']
RCA1,['YMR089C']
RCE1,['YMR274C']
RCF1,['YML030W']
RCF2,['YNR018W']
RCF3,['YBR255C-A']
RCH1,['YMR034C']
RCI37,['YIL077C']
RCI50,['YKL133C']
RCK1,['YGL158W']
RCK2,['YLR248W']
RCL1,['YOL010W']
RCM1,['YNL022C']
RCN1,['YKL159C']
RCN2,['YOR220W']
RCO1,['YMR075W']
RCP10,['YNL138W-A']
RCR1,['YBR005W']
RCR2,['YDR003W']
RCS1,['YGL071W']
RCY1,['YJL204C']
RDH54,['YBR073W']
RDI1,['YDL135C']
RDL1,['YOR285W']
RDL2,['YOR286W']
RDR1,['YOR380W']
RDS2,['YPL133C']
RDS3,['YPR094W']
RDT1,['YCL054W-A']
REA1,['YLR106C']
REB1,['YBR049C']
REB2,['YKL112W']
REC102,['YLR329W']
REC103,['YGL213C']
REC104,['YHR157W']
REC107,['YJR021C']
REC114,['YMR133W']
REC3,['YNL330C']
REC41,['YDR245W']
REC8,['YPR007C']
RED1,['YLR263W']
REE1,['YJL217W']
REF2,['YDR195W']
REG1,['YDR028C']
REG2,['YBR050C']
REH1,['YLR387C']
REI1,['YBR267W']
REM1,['YER171W']
REM50,['YLL002W']
REN1,['YKL002W']
REO1,['YPR065W']
REP1,['R0020C']
REP2,['R0040C']
RER1,['YCL001W']
RER2,['YBR002C']
RET2,['YFR051C']
RET3,['YPL010W']
REV1,['YOR346W']
REV2,['YLR032W']
REV3,['YPL167C']
REV5,['YJR043C']
REV7,['YIL139C']
REX1,['YGR276C']
REX2,['YLR059C']
REX3,['YLR107W']
REX4,['YOL080C']
RF1,['Q0255']
RFA1,['YAR007C']
RFA2,['YNL312W']
RFA3,['YJL173C']
RFC1,['YOR217W']
RFC2,['YJR068W']
RFC3,['YNL290W']
RFC4,['YOL094C']
RFC5,['YBR087W']
RFM1,['YOR279C']
RFR1,['YNL244C']
RFS1,['YBR052C']
RFT1,['YBL020W']
RFU1,['YLR073C']
RFX1,['YLR176C']
RGA1,['YOR127W']
RGA2,['YDR379W']
RGC1,['YPR115W']
RGC2,['YGR097W']
RGD1,['YBR260C']
RGD2,['YFL047W']
RGD3,['YHR182W']
RGI1,['YER067W']
RGI2,['YIL057C']
RGL1,['YPL066W']
RGM1,['YMR182C']
RGP1,['YDR137W']
RGR1,['YLR071C']
RGS2,['YOR107W']
RGT1,['YKL038W']
RGT2,['YDL138W']
RHB1,['YCR027C']
RHC18,['YLR383W']
RHC21,['YDL003W']
RHC31,['YPR180W']
RHK1,['YBL082C']
RHO1,['YPR165W']
RHO2,['YNL090W']
RHO3,['YIL118W']
RHO4,['YKR055W']
RHO5,['YNL180C']
RHR2,['YIL053W']
RIA1,['YNL163C']
RIB1,['YBL033C']
RIB2,['YOL066C']
RIB3,['YDR487C']
RIB4,['YOL143C']
RIB5,['YBR256C']
RIB7,['YBR153W']
RIC1,['YLR039C']
RIE1,['YGR250C']
RIF1,['YBR275C']
RIF2,['YLR453C']
RIG2,['YDR460W']
RIM101,['YHL027W']
RIM11,['YMR139W']
RIM13,['YMR154C']
RIM15,['YFL033C']
RIM16,['YDR207C']
RIM2,['YBR192W']
RIM20,['YOR275C']
RIM21,['YNL294C']
RIM4,['YHL024W']
RIM8,['YGL045W']
RIM9,['YMR063W']
RIN1,['YPL096C-A']
RIO1,['YOR119C']
RIO2,['YNL207W']
RIR1,['YER070W']
RIR3,['YIL066C']
RIS1,['YOR191W']
RIT1,['YMR283C']
RIX1,['YHR197W']
RIX7,['YLL034C']
RKI1,['YOR095C']
RKM1,['YPL208W']
RKM2,['YDR198C']
RKM3,['YBR030W']
RKM4,['YDR257C']
RKM5,['YLR137W']
RKR1,['YMR247C']
RKS2,['YGR078C']
RLA1,['YLR046C']
RLF2,['YPR018W']
RLF6,['YCL011C']
RLG1,['YJL087C']
RLI1,['YDR091C']
RLM1,['YPL089C']
RLP24,['YLR009W']
RLP7,['YNL002C']
RLR1,['YNL139C']
RMA1,['YKL132C']
RMA2,['YBR111C']
RMC1,['YOR249C']
RMD1,['YDL001W']
RMD11,['YHL023C']
RMD12,['YHR067W']
RMD5,['YDR255C']
RMD6,['YEL072W']
RMD7,['YER083C']
RMD8,['YFR048W']
RMD9,['YGL107C']
RME1,['YGR044C']
RMI1,['YPL024W']
RML16,['YBL038W']
RML2,['YEL050C']
RMP1,['YLR145W']
RMR3,['YJR090C']
RMS1,['YDR257C']
RMT1,['YBR034C']
RMT2,['YDR465C']
RNA binding protein SNU13,['YEL026W']
RNA export factor GLE2,['YER107C']
RNA lariat debranching enzyme,['YKL149C']
RNA methylation protein TRM112,['YNR046W']
RNA methyltransferase,['YPL157W']
RNA polymerase II subunit A C-terminal domain phosphatase,['YNL222W']
RNA polymerase II subunit B1 CTD phosphatase RTR1,['YER139C']
RNA polymerase III-inhibiting protein MAF1,['YDR005C']
RNA polymerase specificity factor,['YMR228W']
RNA-DNA hybrid ribonuclease,['YMR234W']
RNA-binding ATPase activator ESF2,['YNR054C']
RNA-binding GTPase NUG1,['YER006W']
RNA-binding RNA processing protein NOP9,['YJL010C']
RNA-binding RNA processing protein RPP1,['YHR062C']
RNA-binding protein LSM5,['YER146W']
RNA-binding protein POP5,['YAL033W']
RNA-binding protein YRA1,['YDR381W']
RNA-binding ribosome biosynthesis protein MAK21,['YDR060W']
RNA-binding ribosome biosynthesis protein MRD1,['YPR112C']
RNA-binding signal recognition particle subunit SEC65,['YML105C']
RNA-binding signal recognition particle subunit SRP14,['YDL092W']
RNA-binding signal recognition particle subunit SRP54,['YPR088C']
RNA-binding snoRNP assembly protein,['YNL124W']
RNA-dependent ATPase DBP3,['YGL078C']
RNA-dependent ATPase HCA4,['YJL033W']
RNA-dependent ATPase ROK1,['YGL171W']
RNA-dependent ATPase RRP3,['YHR065C']
RNA-processing protein NOP58,['YOR310C']
RNA-processing protein PTA1,['YAL043C']
RNA-processing protein REF2,['YDR195W']
RNA1,['YMR235C']
RNA11,['YDL043C']
RNA12,['YMR302C']
RNA14,['YMR061W']
RNA15,['YGL044C']
RNA16,['YKR086W']
RNA2,['YNR011C']
RNA3,['YDR473C']
RNA4,['YPR178W']
RNA5,['YBR237W']
RNA6,['YBR055C']
RNA8,['YHR165C']
RNA82,['YGR276C']
RNC1,['YKR056W']
RNH1,['YMR234W']
RNH201,['YNL072W']
RNH202,['YDR279W']
RNH203,['YLR154C']
RNH35,['YNL072W']
RNH70,['YGR276C']
RNQ1,['YCL028W']
RNR1,['YER070W']
RNR2,['YJL026W']
RNR3,['YIL066C']
RNR4,['YGR180C']
RNS1,['YNL258C']
RNS2,['YBR173C']
RNS3,['YBL050W']
RNS4,['YLR025W']
RNT1,['YMR239C']
RNY1,['YPL123C']
RNase P/RNase MRP complex subunit,['YBR257W']
ROD1,['YOR018W']
ROF1,['YHR177W']
ROG1,['YGL144C']
ROG2,['YOR253W']
ROG3,['YFR022W']
ROK1,['YGL171W']
ROM1,['YGR070W']
ROM2,['YLR371W']
ROM7,['YPL161C']
ROP1,['YFL052W']
ROQ1,['YJL144W']
ROS1,['YCR093W']
ROS3,['YNL323W']
ROT1,['YMR200W']
ROT2,['YBR229C']
ROX1,['YPR065W']
ROX3,['YBL093C']
ROX4,['YCR084C']
ROX7,['YMR070W']
ROY1,['YMR258C']
RP10A,['YLR441C']
RP10B,['YML063W']
RP23,['YNL069C']
RP28A,['YOL120C']
RP28B,['YNL301C']
RP51A,['YML024W']
RP51B,['YDR447C']
RP55B,['YNL302C']
RPA1,['YAR007C']
RPA12,['YJR063W']
RPA135,['YPR010C']
RPA190,['YOR341W']
RPA3,['YJL173C']
RPA32,['YNL312W']
RPA34,['YJL148W']
RPA43,['YOR340C']
RPA49,['YNL248C']
RPA70,['YAR007C']
RPB1,['YDL140C']
RPB10,['YOR210W']
RPB11,['YOL005C']
RPB12,['YHR143W-A']
RPB150,['YOR151C']
RPB2,['YOR151C']
RPB220,['YDL140C']
RPB3,['YIL021W']
RPB4,['YJL140W']
RPB5,['YBR154C']
RPB6,['YPR187W']
RPB7,['YDR404C']
RPB8,['YOR224C']
RPB9,['YGL070C']
RPC1,['YOR116C']
RPC10,['YHR143W-A']
RPC11,['YDR045C']
RPC128,['YOR207C']
RPC160,['YOR116C']
RPC17,['YJL011C']
RPC19,['YNL113W']
RPC2,['YOR207C']
RPC25,['YKL144C']
RPC3,['YPR190C']
RPC31,['YNL151C']
RPC34,['YNR003C']
RPC37,['YKR025W']
RPC4,['YDL150W']
RPC40,['YPR110C']
RPC5,['YPR110C']
RPC53,['YDL150W']
RPC8,['YNL151C']
RPC80,['YPR190C']
RPC82,['YPR190C']
RPD1,['YOL004W']
RPD2,['YKR050W']
RPD3,['YNL330C']
RPE1,['YJL121C']
RPF1,['YHR088W']
RPF2,['YKR081C']
RPG1,['YBR079C']
RPH1,['YER169W']
RPI1,['YIL119C']
RPK1,['YDL028C']
RPL1,['YPL131W']
RPL10,['YLR075W']
RPL10A,['YLR029C']
RPL10E,['YLR340W']
RPL11A,['YPR102C']
RPL11B,['YGR085C']
RPL12A,['YEL054C']
RPL12B,['YDR418W']
RPL13,['YIL133C']
RPL13A,['YDL082W']
RPL13B,['YMR142C']
RPL14A,['YKL006W']
RPL14B,['YHL001W']
RPL15A,['YLR029C']
RPL15B,['YMR121C']
RPL16A,['YIL133C']
RPL16B,['YNL069C']
RPL17,['YKL180W']
RPL17A,['YKL180W']
RPL17B,['YJL177W']
RPL18A,['YOL120C']
RPL18A1,['YOR312C']
RPL18A2,['YMR242C']
RPL18B,['YNL301C']
RPL19A,['YBR084C-A']
RPL19B,['YBL027W']
RPL1A,['YPL220W']
RPL1B,['YGL135W']
RPL20A,['YMR242C']
RPL20B,['YOR312C']
